city;county;region;latitude;longitude
Bretejovce;Prešov;Prešovskı;48.8269871;21.29711
Breany;Prešov;Prešovskı;48.9786286;21.1081252
Bzenov;Prešov;Prešovskı;48.9584289;21.1620055
Èelovce;Prešov;Prešovskı;49.0799496;21.3987142
Èervenica;Prešov;Prešovskı;48.8866025;21.4499681
Demjata;Prešov;Prešovskı;49.0998862;21.3127127
Drienov;Prešov;Prešovskı;48.8741681;21.2701886
Drienovská Nová Ves;Prešov;Prešovskı;48.8996417;21.2424415
Dulova Ves;Prešov;Prešovskı;48.9531647;21.3047656
Fintice;Prešov;Prešovskı;49.0516578;21.2871622
Frièovce;Prešov;Prešovskı;49.015426;20.9649084
Fulianka;Prešov;Prešovskı;49.0652136;21.3297331
Geraltov;Prešov;Prešovskı;49.1392312;21.2589024
Gregorovce;Prešov;Prešovskı;49.0682859;21.2058218
Haniska;Prešov;Prešovskı;48.9580022;21.2386997
Hendrichovce;Prešov;Prešovskı;49.0221268;20.9928721
Hermanovce;Prešov;Prešovskı;49.0562034;21.0036678
Hrabkov;Prešov;Prešovskı;48.9516853;21.0214429
Chme¾ov;Prešov;Prešovskı;49.0685096;21.4392373
Chme¾ovec;Prešov;Prešovskı;49.0833333;21.3666667
Chmiòany;Prešov;Prešovskı;48.9992414;21.073989
Chminianska Nová Ves;Prešov;Prešovskı;49.0020021;21.0861816
Chminianske Jakubovany;Prešov;Prešovskı;48.9928998;21.0106221
Janov;Prešov;Prešovskı;48.9402665;21.1803769
Janovík;Prešov;Prešovskı;48.8368461;21.2835568
Kapušany;Prešov;Prešovskı;49.0453206;21.3354477
Kendice;Prešov;Prešovskı;48.9250566;21.243099
Klenov;Prešov;Prešovskı;48.9283545;21.0418154
Kojatice;Prešov;Prešovskı;48.9982023;21.1302948
Kokošovce;Prešov;Prešovskı;48.9449462;21.3387507
Kríovany;Prešov;Prešovskı;48.9833333;21.5
Kvaèany;Prešov;Prešovskı;48.9455665;21.0870102
Lada;Prešov;Prešovskı;49.0442848;21.3587415
Laany;Prešov;Prešovskı;49.0378552;21.0952661
Lemešany;Prešov;Prešovskı;48.851165;21.2719693
Lesíèek;Prešov;Prešovskı;48.9158952;21.3814885
Lièartovce;Prešov;Prešovskı;48.8752017;21.2467335
Lipníky;Prešov;Prešovskı;49.0474694;21.4125247
Lipovce;Prešov;Prešovskı;49.0566222;20.9524597
¼ubotice;Prešov;Prešovskı;49.0112639;21.2764815
¼ubovec;Prešov;Prešovskı;48.9135103;21.1738208
Lúèina;Prešov;Prešovskı;48.8930538;21.4308325
Malı Slivník;Prešov;Prešovskı;49.1186788;21.2593343
Malı Šariš;Prešov;Prešovskı;49.0087137;21.1822968
Medzany;Prešov;Prešovskı;49.0422456;21.1556015
Miklušovce;Prešov;Prešovskı;48.9153436;21.0734002
Mirkovce;Prešov;Prešovskı;48.8917968;21.3273375
Mošurov;Prešov;Prešovskı;49.1199891;21.2491768
Nemcovce;Prešov;Prešovskı;49.0489903;21.3824171
Okruná;Prešov;Prešovskı;49.0218206;21.3697818
Ondrašovce;Prešov;Prešovskı;48.9824985;21.0838409
Ovèie;Prešov;Prešovskı;48.9685176;20.9811418
Petrovany;Prešov;Prešovskı;48.9166204;21.2616031
Podhorany;Prešov;Prešovskı;49.0868945;21.3488982
Podhradík;Prešov;Prešovskı;49.0032862;21.3497627
Prešov;Prešov;Prešovskı;48.997631;21.2401873
Proè;Prešov;Prešovskı;49.0949957;21.3927517
Pušovce;Prešov;Prešovskı;49.0863778;21.410275
Radatice;Prešov;Prešovskı;48.9347893;21.2018956
Rokycany;Prešov;Prešovskı;48.9614228;21.1360193
Ruská Nová Ves;Prešov;Prešovskı;48.9789444;21.3358744
Sedlice;Prešov;Prešovskı;48.9180232;21.1120632
Seniakovce;Prešov;Prešovskı;48.8220827;21.299424
Suchá Dolina;Prešov;Prešovskı;48.9177552;21.1396826
Svinia;Prešov;Prešovskı;49.024614;21.1069044
Šarišská Poruba;Prešov;Prešovskı;49.0402703;21.3823777
Šarišská Trstená;Prešov;Prešovskı;49.0833333;21.3833333
Šarišské Bohdanovce;Prešov;Prešovskı;48.8527733;21.3191274
Šindliar;Prešov;Prešovskı;49.0381243;20.9439755
Široké;Prešov;Prešovskı;49.0027655;20.9185979
Štefanovce;Prešov;Prešovskı;49.041447;20.9722558
Teriakovce;Prešov;Prešovskı;48.9904688;21.3096114
Teròa;Prešov;Prešovskı;49.1101959;21.238246
Trnkov;Prešov;Prešovskı;49.0347013;21.3578566
Tuhrina;Prešov;Prešovskı;48.8983462;21.4074425
Tulèík;Prešov;Prešovskı;49.0882105;21.3052651
Varhaòovce;Prešov;Prešovskı;48.8550255;21.3605762
Ve¾kı Slivník;Prešov;Prešovskı;49.1118276;21.2752797
Ve¾kı Šariš;Prešov;Prešovskı;49.0424997;21.2049273
Víaz;Prešov;Prešovskı;48.9696971;20.927553
Vyšná Šebastová;Prešov;Prešovskı;49.0157544;21.326378
Záborské;Prešov;Prešovskı;48.9444452;21.2895645
Záhradné;Prešov;Prešovskı;49.0892941;21.2700573
Zlatá Baòa;Prešov;Prešovskı;48.950674;21.4184877
ehòa;Prešov;Prešovskı;48.9171035;21.3419962
ipov;Prešov;Prešovskı;48.9640411;21.0781855
upèany;Prešov;Prešovskı;49.0110623;21.1587321
Bajerovce;Sabinov;Prešovskı;49.2140883;20.7983715
Bodovce;Sabinov;Prešovskı;49.1117078;21.1778443
Brezovica;Sabinov;Prešovskı;49.1377566;20.8376171
Brezovièka;Sabinov;Prešovskı;49.1288044;20.8526168
Èervená Voda;Sabinov;Prešovskı;49.1361976;21.0845181
Èervenica pri Sabinove;Sabinov;Prešovskı;49.1442128;21.0212869
Ïaèov;Sabinov;Prešovskı;49.15;20.9333333
Daletice;Sabinov;Prešovskı;49.033446;21.067864
Drienica;Sabinov;Prešovskı;49.1296936;21.1095429
Dubovica;Sabinov;Prešovskı;49.1368133;20.9534874
Hanigovce;Sabinov;Prešovskı;49.1730076;21.018721
Hubošovce;Sabinov;Prešovskı;49.095785;21.2059269
Jakovany;Sabinov;Prešovskı;49.153116;21.0712063
Jakubova Vo¾a;Sabinov;Prešovskı;49.1212386;21.0103996
Jakubovany;Sabinov;Prešovskı;49.1174513;21.134874
Jarovnice;Sabinov;Prešovskı;49.0645426;21.045398
Kamenica;Sabinov;Prešovskı;49.1927695;20.9608267
Krásna Lúka;Sabinov;Prešovskı;49.2009555;20.8205864
Krivany;Sabinov;Prešovskı;49.1712128;20.9125956
Lipany;Sabinov;Prešovskı;49.1623193;20.9634927
Lúèka;Sabinov;Prešovskı;49.1806254;20.988394
¼utina;Sabinov;Prešovskı;49.1666667;21.5
Milpoš;Sabinov;Prešovskı;49.1803633;21.0051567
Ninı Slavkov;Sabinov;Prešovskı;49.0963032;20.8608319
Olejníkov;Sabinov;Prešovskı;49.1833333;21.0666667
O¾šov;Sabinov;Prešovskı;49.1806273;20.8781736
Ostrovany;Sabinov;Prešovskı;49.0631662;21.116099
Peèovská Nová Ves;Sabinov;Prešovskı;49.1291978;21.052133
Poloma;Sabinov;Prešovskı;49.1666667;20.8333333
Ratvaj;Sabinov;Prešovskı;49.1129541;21.1978044
Raòany;Sabinov;Prešovskı;49.0815876;21.0824993
Renèišov;Sabinov;Prešovskı;49.0933092;20.9628161
Rokovany;Sabinov;Prešovskı;49.1372221;20.9905097
Sabinov;Sabinov;Prešovskı;49.1026213;21.0975671
Šarišské Dravce;Sabinov;Prešovskı;49.1911192;20.8516038
Šarišské Micha¾any;Sabinov;Prešovskı;49.073406;21.1430062
Šarišské Sokolovce;Sabinov;Prešovskı;49.1280404;21.1614695
Tichı Potok;Sabinov;Prešovskı;49.1501836;20.7353551
Torysa;Sabinov;Prešovskı;49.1598815;20.8806871
Uzovce;Sabinov;Prešovskı;49.0912458;21.1825273
Uzovské Pek¾any;Sabinov;Prešovskı;49.0923284;21.0072834
Uzovskı Šalgov;Sabinov;Prešovskı;49.0973909;21.0438614
Vysoká;Sabinov;Prešovskı;49.1194616;20.8899108
Belá nad Cirochou;Snina;Prešovskı;48.9680357;22.1136852
Brezovec;Snina;Prešovskı;48.9411825;22.3948953
Èukalovce;Snina;Prešovskı;49.1031628;22.1672168
Dlhé nad Cirochou;Snina;Prešovskı;48.970861;22.0595189
Dúbrava;Snina;Prešovskı;48.8814923;22.34965
Hostovice;Snina;Prešovskı;49.1191338;22.1441848
Hrabová Roztoka;Snina;Prešovskı;48.8780678;22.2907372
Jalová;Snina;Prešovskı;49.0399069;22.2339306
Kalná Roztoka;Snina;Prešovskı;48.9849106;22.3156935
Klenová;Snina;Prešovskı;48.9540625;22.320065
Kolbasov;Snina;Prešovskı;49.0071277;22.3821503
Kolonica;Snina;Prešovskı;48.9577718;22.2573179
Ladomirov;Snina;Prešovskı;48.9275986;22.3037043
Michajlov;Snina;Prešovskı;48.9104848;22.3452075
Nová Sedlica;Snina;Prešovskı;49.0571694;22.5207566
Osadné;Snina;Prešovskı;49.1401269;22.1510929
Parihuzovce;Snina;Prešovskı;49.1106301;22.1932412
Pèoliné;Snina;Prešovskı;49.0665715;22.1702247
Pichne;Snina;Prešovskı;49.0359413;22.1213129
Príslop;Snina;Prešovskı;49.0438535;22.3148668
Runina;Snina;Prešovskı;49.0790889;22.4073416
Ruská Volová;Snina;Prešovskı;48.9537091;22.3721214
Ruskı Potok;Snina;Prešovskı;49.0262613;22.407851
Snina;Snina;Prešovskı;48.9900623;22.1556248
Stakèín;Snina;Prešovskı;49.0018008;22.229107
Stakèínska Roztoka;Snina;Prešovskı;49.0108042;22.292578
Strihovce;Snina;Prešovskı;48.8960128;22.2690436
Šmigovec;Snina;Prešovskı;48.9;22.3166667
Topo¾a;Snina;Prešovskı;49.043183;22.3552084
Ub¾a;Snina;Prešovskı;48.8991109;22.3899976
Uliè;Snina;Prešovskı;48.9620263;22.4244636
Ulièské Krivé;Snina;Prešovskı;49.0005512;22.4450873
Zboj;Snina;Prešovskı;49.0285523;22.4826549
Zemplínske Hámre;Snina;Prešovskı;48.9506672;22.1673309
Èirè;Stará ¼ubovòa;Prešovskı;49.2829079;20.9205963
Ïurková;Stará ¼ubovòa;Prešovskı;49.2401287;20.8715217
Forbasy;Stará ¼ubovòa;Prešovskı;49.2978893;20.6146889
Hajtovka;Stará ¼ubovòa;Prešovskı;49.2969998;20.7731096
Haligovce;Stará ¼ubovòa;Prešovskı;49.3762337;20.4493995
Hniezdne;Stará ¼ubovòa;Prešovskı;49.3009005;20.6357519
Hranièné;Stará ¼ubovòa;Prešovskı;49.3752392;20.6989664
Hromoš;Stará ¼ubovòa;Prešovskı;49.2553361;20.7946939
Chme¾nica;Stará ¼ubovòa;Prešovskı;49.2958937;20.7310107
Jakubany;Stará ¼ubovòa;Prešovskı;49.2460667;20.6953076
Jarabina;Stará ¼ubovòa;Prešovskı;49.3382842;20.6560468
Kamienka;Stará ¼ubovòa;Prešovskı;49.3320588;20.6137536
Kolaèkov;Stará ¼ubovòa;Prešovskı;49.2666667;20.6333333
Kremná;Stará ¼ubovòa;Prešovskı;49.3561805;20.6969121
Kyjov;Stará ¼ubovòa;Prešovskı;49.2177131;20.9392599
Lacková;Stará ¼ubovòa;Prešovskı;49.3073591;20.5938104
Legnava;Stará ¼ubovòa;Prešovskı;49.3367504;20.8498102
Lesnica;Stará ¼ubovòa;Prešovskı;49.4004388;20.4727748
Litmanová;Stará ¼ubovòa;Prešovskı;49.3669814;20.6237223
Lomnièka;Stará ¼ubovòa;Prešovskı;49.25;20.5690414
¼ubotín;Stará ¼ubovòa;Prešovskı;49.2612902;20.8762882
Malı Lipník;Stará ¼ubovòa;Prešovskı;49.3373174;20.7995614
Matysová;Stará ¼ubovòa;Prešovskı;49.3142834;20.7645123
Mníšek nad Popradom;Stará ¼ubovòa;Prešovskı;49.4154149;20.7173109
Niné Rubachy;Stará ¼ubovòa;Prešovskı;49.2814393;20.5773433
Nová ¼ubovòa;Stará ¼ubovòa;Prešovskı;49.2677595;20.6843889
Obruèné;Stará ¼ubovòa;Prešovskı;49.3045556;20.9827606
Orlov;Stará ¼ubovòa;Prešovskı;49.2833333;20.8666667
Plaveè;Stará ¼ubovòa;Prešovskı;49.2620199;20.8447641
Plavnica;Stará ¼ubovòa;Prešovskı;49.2703555;20.7729511
Podolínec;Stará ¼ubovòa;Prešovskı;49.2570573;20.5353472
Pusté Pole;Stará ¼ubovòa;Prešovskı;49.2154341;20.9073642
Ruská Vo¾a nad Popradom;Stará ¼ubovòa;Prešovskı;49.2968888;20.938102
Stará ¼ubovòa;Stará ¼ubovòa;Prešovskı;49.2972576;20.6873166
Starina;Stará ¼ubovòa;Prešovskı;49.3333333;20.8333333
Stráòany;Stará ¼ubovòa;Prešovskı;49.3671297;20.541628
Sulín;Stará ¼ubovòa;Prešovskı;49.3632659;20.7541513
Šambron;Stará ¼ubovòa;Prešovskı;49.2259828;20.749951
Šarišské Jastrabie;Stará ¼ubovòa;Prešovskı;49.2451797;20.9095289
Údol;Stará ¼ubovòa;Prešovskı;49.2923829;20.8075729
Ve¾ká Lesná;Stará ¼ubovòa;Prešovskı;49.3318543;20.4373001
Ve¾kı Lipník;Stará ¼ubovòa;Prešovskı;49.3747591;20.497036
Vislanka;Stará ¼ubovòa;Prešovskı;49.231771;20.8616271
Vyšné Rubachy;Stará ¼ubovòa;Prešovskı;49.3042641;20.5648591
Baòa;Stropkov;Prešovskı;49.2162775;21.6076733
Breznica;Stropkov;Prešovskı;49.1609266;21.663414
Breznièka;Stropkov;Prešovskı;49.2256154;21.7068747
Brusnica;Stropkov;Prešovskı;49.1536217;21.6989155
Bukovce;Stropkov;Prešovskı;49.265836;21.7123831
Bystrá;Stropkov;Prešovskı;49.244491;21.8203824
Bany;Stropkov;Prešovskı;49.0707525;21.6376777
Duplín;Stropkov;Prešovskı;49.2338955;21.6262795
Gribov;Stropkov;Prešovskı;49.2963255;21.7214308
Havaj;Stropkov;Prešovskı;49.2575318;21.7949951
Chotèa;Stropkov;Prešovskı;49.2422025;21.6787011
Jakušovce;Stropkov;Prešovskı;49.158369;21.7503312
Kolbovce;Stropkov;Prešovskı;49.1716714;21.7334159
Korunková;Stropkov;Prešovskı;49.1989605;21.7596221
Kouchovce;Stropkov;Prešovskı;49.324997;21.7023529
Kriš¾ovce;Stropkov;Prešovskı;49.1362145;21.727536
Kruèov;Stropkov;Prešovskı;49.1145564;21.6075047
Krušinec;Stropkov;Prešovskı;49.232574;21.6616302
Lomné;Stropkov;Prešovskı;49.1097247;21.6318004
Makovce;Stropkov;Prešovskı;49.2561262;21.7469207
Malá Po¾ana;Stropkov;Prešovskı;49.2781119;21.8256205
Miková;Stropkov;Prešovskı;49.2992064;21.8215173
Miòovce;Stropkov;Prešovskı;49.1272521;21.6580304
Mrázovce;Stropkov;Prešovskı;49.1177751;21.6721407
Niná Olšava;Stropkov;Prešovskı;49.1492268;21.6350139
O¾šavka;Stropkov;Prešovskı;49.2965336;21.6859095
Potoky;Stropkov;Prešovskı;49.258042;21.6261959
Potôèky;Stropkov;Prešovskı;49.2098552;21.7159719
So¾ník;Stropkov;Prešovskı;49.2125022;21.7423599
Staškovce;Stropkov;Prešovskı;49.2788778;21.7609465
Stropkov;Stropkov;Prešovskı;49.2020091;21.6521343
Šandal;Stropkov;Prešovskı;49.1926295;21.620455
Tisinec;Stropkov;Prešovskı;49.2227199;21.6410549
Tokajík;Stropkov;Prešovskı;49.1110312;21.7060103
Turany nad Ondavou;Stropkov;Prešovskı;49.0901061;21.6614947
Varechovce;Stropkov;Prešovskı;49.2250005;21.7972133
Ve¾krop;Stropkov;Prešovskı;49.2351777;21.7477514
Vislava;Stropkov;Prešovskı;49.282187;21.6599393
Vladièa;Stropkov;Prešovskı;49.3218113;21.7868388
Vojtovce;Stropkov;Prešovskı;49.2068981;21.6938684
Vyškovce;Stropkov;Prešovskı;49.2515254;21.6694002
Vyšná Olšava;Stropkov;Prešovskı;49.1599446;21.5964278
Vyšnı Hrabovec;Stropkov;Prešovskı;49.0893215;21.6981385
Belejovce;Svidník;Prešovskı;49.374388;21.5426464
Beòadikovce;Svidník;Prešovskı;49.2331544;21.5478534
Bodrual;Svidník;Prešovskı;49.3519344;21.7077164
Cernina;Svidník;Prešovskı;49.2962865;21.4730524
Cigla;Svidník;Prešovskı;49.3666667;21.4
Dlhoòa;Svidník;Prešovskı;49.4;21.5666667
Dobroslava;Svidník;Prešovskı;49.3648299;21.6155502
Dubová;Svidník;Prešovskı;49.3601083;21.4367799
Dukovce;Svidník;Prešovskı;49.1219563;21.4156064
Fijaš;Svidník;Prešovskı;49.1246806;21.5791391
Giraltovce;Svidník;Prešovskı;49.1141016;21.5162191
Havranec;Svidník;Prešovskı;49.413355;21.5522629
Hrabovèík;Svidník;Prešovskı;49.28065;21.5575436
Hunkovce;Svidník;Prešovskı;49.3601083;21.6508704
Jurkova Vo¾a;Svidník;Prešovskı;49.3154124;21.5015601
Kalnište;Svidník;Prešovskı;49.1302772;21.483776
Kapišová;Svidník;Prešovskı;49.3440035;21.5946736
Keèkovce;Svidník;Prešovskı;49.3899725;21.5161084
Kobylnice;Svidník;Prešovskı;49.0981665;21.5520583
Korejovce;Svidník;Prešovskı;49.3776576;21.643699
Kraèúnovce;Svidník;Prešovskı;49.0969107;21.4880384
Krajná Bystrá;Svidník;Prešovskı;49.393599;21.6743287
Krajná Po¾ana;Svidník;Prešovskı;49.3632198;21.6852965
Krajná Porúbka;Svidník;Prešovskı;49.4169822;21.6468363
Krajné Èierno;Svidník;Prešovskı;49.3432442;21.6711531
Krulová;Svidník;Prešovskı;49.3626385;21.5822088
Kuková;Svidník;Prešovskı;49.1101383;21.4536246
Kurimka;Svidník;Prešovskı;49.3190363;21.4395719
Ladomirová;Svidník;Prešovskı;49.3295178;21.6246155
Lúèka;Svidník;Prešovskı;49.1087071;21.4789637
Luany pri Topli;Svidník;Prešovskı;49.1251372;21.5058905
Matovce;Svidník;Prešovskı;49.1454873;21.5380615
Medvedie;Svidník;Prešovskı;49.4015685;21.645511
Mestisko;Svidník;Prešovskı;49.2580498;21.5845855
Mièakovce;Svidník;Prešovskı;49.0761311;21.5265251
Miro¾a;Svidník;Prešovskı;49.3299585;21.7333333
Mlynárovce;Svidník;Prešovskı;49.2503945;21.5216785
Niná Jed¾ová;Svidník;Prešovskı;49.3392528;21.5631419
Niná Pisaná;Svidník;Prešovskı;49.3929094;21.5977587
Ninı Komárnik;Svidník;Prešovskı;49.3819386;21.7261258
Ninı Mirošov;Svidník;Prešovskı;49.3588185;21.4728162
Ninı Orlík;Svidník;Prešovskı;49.3347955;21.5283426
Nová Polianka;Svidník;Prešovskı;49.2902236;21.6183767
Okrúhle;Svidník;Prešovskı;49.1864056;21.5401895
Príkra;Svidník;Prešovskı;49.3621365;21.7397663
Pstriná;Svidník;Prešovskı;49.3098717;21.747501
Radoma;Svidník;Prešovskı;49.198857;21.5677019
Rakovèík;Svidník;Prešovskı;49.2395118;21.5764964
Rovné;Svidník;Prešovskı;49.2836805;21.5096733
Roztoky;Svidník;Prešovskı;49.3993197;21.4852102
Soboš;Svidník;Prešovskı;49.1455594;21.5645699
Stroèín;Svidník;Prešovskı;49.2664878;21.5980323
Svidnièka;Svidník;Prešovskı;49.3865544;21.5668754
Svidník;Svidník;Prešovskı;49.3085082;21.5733508
Šarbov;Svidník;Prešovskı;49.429369;21.6241086
Šarišskı Štiavnik;Svidník;Prešovskı;49.2149614;21.5681678
Šemetkovce;Svidník;Prešovskı;49.310087;21.6606958
Štefurov;Svidník;Prešovskı;49.187738;21.5000283
Vagrinec;Svidník;Prešovskı;49.311214;21.6312292
Valkovce;Svidník;Prešovskı;49.1666369;21.5234611
Vápeník;Svidník;Prešovskı;49.3954873;21.5404874
Vyšná Jed¾ová;Svidník;Prešovskı;49.3520987;21.5449802
Vyšná Pisaná;Svidník;Prešovskı;49.4131595;21.6056793
Vyšnı Komárnik;Svidník;Prešovskı;49.4047033;21.7065821
Vyšnı Mirošov;Svidník;Prešovskı;49.3927434;21.4524986
Vyšnı Orlík;Svidník;Prešovskı;49.3473542;21.5022372
elezník;Svidník;Prešovskı;49.0917352;21.5022602
elmanovce;Svidník;Prešovskı;49.1175761;21.4300124
Babie;Vranov nad Top¾ou;Prešovskı;49.0693887;21.4926239
Banské;Vranov nad Top¾ou;Prešovskı;48.8333333;21.5833333
Benkovce;Vranov nad Top¾ou;Prešovskı;48.9497032;21.7100035
Bystré;Vranov nad Top¾ou;Prešovskı;49.0107214;21.5423299
Cabov;Vranov nad Top¾ou;Prešovskı;48.8044758;21.6401964
Èaklov;Vranov nad Top¾ou;Prešovskı;48.9074038;21.6280664
Èièava;Vranov nad Top¾ou;Prešovskı;48.9284062;21.668842
Èierne nad Top¾ou;Vranov nad Top¾ou;Prešovskı;48.9968845;21.5659387
Ïapalovce;Vranov nad Top¾ou;Prešovskı;49.0666667;21.75
Davidov;Vranov nad Top¾ou;Prešovskı;48.82463;21.6373042
Detrík;Vranov nad Top¾ou;Prešovskı;49.0418222;21.620643
Dlhé Klèovo;Vranov nad Top¾ou;Prešovskı;48.8095571;21.7411304
Ïurïoš;Vranov nad Top¾ou;Prešovskı;49.0494395;21.5217769
Giglovce;Vranov nad Top¾ou;Prešovskı;49;21.7333333
Girovce;Vranov nad Top¾ou;Prešovskı;49.0166667;21.7666667
Hanušovce nad Top¾ou;Vranov nad Top¾ou;Prešovskı;49.0268791;21.5022473
Hencovce;Vranov nad Top¾ou;Prešovskı;48.8698645;21.7274994
Hermanovce nad Top¾ou;Vranov nad Top¾ou;Prešovskı;48.9841993;21.5100965
Hlinné;Vranov nad Top¾ou;Prešovskı;48.9510859;21.577723
Holèíkovce;Vranov nad Top¾ou;Prešovskı;49.0158268;21.7265414
Jasenovce;Vranov nad Top¾ou;Prešovskı;49;21.75
Jastrabie nad Top¾ou;Vranov nad Top¾ou;Prešovskı;48.9387276;21.6064609
Juskova Vo¾a;Vranov nad Top¾ou;Prešovskı;48.8781553;21.5668038
Kamenná Poruba;Vranov nad Top¾ou;Prešovskı;48.8477956;21.6554587
Kladzany;Vranov nad Top¾ou;Prešovskı;48.885832;21.7505383
Komárany;Vranov nad Top¾ou;Prešovskı;48.9204103;21.642176
Kuèín;Vranov nad Top¾ou;Prešovskı;48.8690002;21.7452934
Kvakovce;Vranov nad Top¾ou;Prešovskı;48.9882392;21.6720918
Majerovce;Vranov nad Top¾ou;Prešovskı;48.8916996;21.7157672
Malá Domaša;Vranov nad Top¾ou;Prešovskı;48.9706067;21.7104106
Matiaška;Vranov nad Top¾ou;Prešovskı;49.0613918;21.5820525
Medzianky;Vranov nad Top¾ou;Prešovskı;49.0369267;21.471426
Merník;Vranov nad Top¾ou;Prešovskı;48.9479265;21.6417173
Michalok;Vranov nad Top¾ou;Prešovskı;48.991714;21.6330735
Ninı Hrabovec;Vranov nad Top¾ou;Prešovskı;48.8540567;21.7503714
Ninı Hrušov;Vranov nad Top¾ou;Prešovskı;48.8078794;21.7746197
Ninı Kruèov;Vranov nad Top¾ou;Prešovskı;48.9048363;21.653472
Nová Kelèa;Vranov nad Top¾ou;Prešovskı;49.0606073;21.6951547
Ondavské Matiašovce;Vranov nad Top¾ou;Prešovskı;48.9328508;21.7472495
Pavlovce;Vranov nad Top¾ou;Prešovskı;49.0271541;21.4412239
Petkovce;Vranov nad Top¾ou;Prešovskı;49.0022348;21.5980719
Petrovce;Vranov nad Top¾ou;Prešovskı;49.0002186;21.4791642
Piskorovce;Vranov nad Top¾ou;Prešovskı;49.1065928;21.7332309
Poša;Vranov nad Top¾ou;Prešovskı;48.8388025;21.7570261
Prosaèov;Vranov nad Top¾ou;Prešovskı;49.0447172;21.5342582
Radvanovce;Vranov nad Top¾ou;Prešovskı;49.0506999;21.4601943
Rafajovce;Vranov nad Top¾ou;Prešovskı;49.0420545;21.7399111
Remeniny;Vranov nad Top¾ou;Prešovskı;49.0373293;21.5505477
Rudlov;Vranov nad Top¾ou;Prešovskı;48.9226749;21.5745746
Ruská Vo¾a;Vranov nad Top¾ou;Prešovskı;49.0956232;21.5905673
Saèurov;Vranov nad Top¾ou;Prešovskı;48.819611;21.6950491
Seèovská Polianka;Vranov nad Top¾ou;Prešovskı;48.7837273;21.680046
Sedliská;Vranov nad Top¾ou;Prešovskı;48.9088145;21.7224601
Skrabské;Vranov nad Top¾ou;Prešovskı;49.0069928;21.5764008
Slovenská Kajòa;Vranov nad Top¾ou;Prešovskı;48.9666667;21.7
So¾;Vranov nad Top¾ou;Prešovskı;48.9272527;21.5993108
Štefanovce;Vranov nad Top¾ou;Prešovskı;48.9603765;21.7738825
Tovarné;Vranov nad Top¾ou;Prešovskı;48.9124969;21.7579797
Tovarnianska Polianka;Vranov nad Top¾ou;Prešovskı;48.8992801;21.7726637
Vavrinec;Vranov nad Top¾ou;Prešovskı;49.05;21.6
Vechec;Vranov nad Top¾ou;Prešovskı;48.8747568;21.6294649
Vlaèa;Vranov nad Top¾ou;Prešovskı;49.0495534;21.5095494
Vranov nad Top¾ou;Vranov nad Top¾ou;Prešovskı;48.8891513;21.6822318
Vyšnı Kazimír;Vranov nad Top¾ou;Prešovskı;48.9392197;21.6810547
Vyšnı ipov;Vranov nad Top¾ou;Prešovskı;48.9845673;21.5884591
Zámutov;Vranov nad Top¾ou;Prešovskı;48.9;21.5666667
Zlatník;Vranov nad Top¾ou;Prešovskı;48.966763;21.5466218
alobín;Vranov nad Top¾ou;Prešovskı;48.9698054;21.7280436
Gelnica;Gelnica;Košickı;48.8532052;20.9369156
Helcmanovce;Gelnica;Košickı;48.8295639;20.8706048
Henclová;Gelnica;Košickı;48.7865175;20.5966298
Hrišovce;Gelnica;Košickı;48.9435638;20.9094511
Jaklovce;Gelnica;Košickı;48.8734038;20.9951892
Kluknava;Gelnica;Košickı;48.9141394;20.9490096
Kojšov;Gelnica;Košickı;48.8219398;20.9882394
Margecany;Gelnica;Košickı;48.9013375;21.0181701
Mníšek nad Hnilcom;Gelnica;Košickı;48.8151034;20.7962541
Nálepkovo;Gelnica;Košickı;48.819945;20.6138127
Prakovce;Gelnica;Košickı;48.8167474;20.8999535
Richnava;Gelnica;Košickı;48.927402;20.9180408
Smolnícka Huta;Gelnica;Košickı;48.759413;20.7969453
Smolník;Gelnica;Košickı;48.7562937;20.7767489
Stará Voda;Gelnica;Košickı;48.8036342;20.6800747
Švedlár;Gelnica;Košickı;48.8121847;20.7128429
Úhorná;Gelnica;Košickı;48.705326;20.6752432
Ve¾kı Folkmar;Gelnica;Košickı;48.8403241;21.0309115
Závadka;Gelnica;Košickı;48.8753345;20.6217061
akarovce;Gelnica;Košickı;48.8779714;20.9266134
Košice - Dung¾a;Košice I;Košickı;48.7362219;21.2703577
Košice - Kaveèany;Košice I;Košickı;48.7791177;21.206907
Košice - Sever;Košice I;Košickı;48.7384853;21.2485258
Košice - Sídlisko ahanovce;Košice I;Košickı;48.7557164;21.2682934
Košice - Staré Mesto;Košice I;Košickı;48.7206148;21.2578294
Košice - ahanovce;Košice I;Košickı;48.7545152;21.2584875
Košice - Lorinèík;Košice II;Košickı;48.6886069;21.1921169
Košice - Luník IX;Košice II;Košickı;48.6974436;21.2213124
Košice - Myslava;Košice II;Košickı;48.7127513;21.1953762
Košice - Pereš;Košice II;Košickı;48.6888064;21.2102575
Košice - Po¾ov;Košice II;Košickı;48.6643911;21.1919793
Košice - Sídlisko KVP;Košice II;Košickı;48.7138812;21.213507
Košice - Šaca;Košice II;Košickı;48.6318242;21.1712124
Košice - Západ;Košice II;Košickı;48.7136684;21.2298198
Košice - Dargovskıch hrdinov;Košice III;Košickı;48.7388517;21.282077
Košice - Košická Nová Ves;Košice III;Košickı;48.7314663;21.2997873
